c_trade_date,c_fd_code,c_nav,c_nav_acc,c_nav_adj,c_nav_adj_pre,c_ret_tw,c_ret_tm,c_ret_adj_estab,c_ret_estab,c_ret_ann,c_ret_1w,c_ret_1m,c_ret_3m,c_ret_6m,c_ret_1y,c_ret_2y,c_ret_3y,c_ret_4y,c_ret_5y,c_ret_ytd,c_ret_ly,c_ret_2ya,c_ret_3ya,c_ret_4ya,c_ret_5ya,c_log_ret_adj,c_purchase_status,c_redeem_status,c_ret_1d,c_is_predict,c_ret_1d_raw,c_is_trade
2025-12-16,000208,1.240000,1.451000,1.472523,1.473711,-0.161031,-0.161031,47.252325,24.000000,3.168571,-0.080580,-0.561347,0.242522,2.479339,4.729730,6.936865,9.121673,9.629517,18.446188,4.729730,1.850691,2.045695,0.263770,7.137129,4.526404,-0.000806,开放申购,开放赎回,-0.000806,0,-0.000806,1.000000
2025-12-17,000208,1.242000,1.453000,1.474898,1.472523,0.000000,0.000000,47.489828,24.200000,3.181261,0.000000,-0.400962,0.242131,2.644628,4.987320,7.109343,9.297676,9.806339,18.444794,4.898649,1.850691,2.045695,0.263770,7.137129,4.526404,0.001612,开放申购,开放赎回,0.001613,0,0.001613,1.000000
2025-12-18,000208,1.243000,1.454000,1.476086,1.474898,0.080515,0.080515,47.608580,24.300000,3.187239,0.080515,-0.240770,0.485044,2.727273,4.983108,7.195583,9.385677,9.894750,17.966116,4.983108,1.850691,2.045695,0.263770,7.137129,4.526404,0.000805,开放申购,开放赎回,0.000805,0,0.000805,1.000000
2025-12-19,000208,1.244000,1.455000,1.477273,1.476086,0.161031,0.161031,47.727332,24.400000,3.193209,0.161031,-0.160514,0.728745,2.980132,5.156382,7.281822,9.473679,9.983161,18.061020,5.067568,1.850691,2.045695,0.263770,7.137129,4.526404,0.000804,开放申购,开放赎回,0.000805,0,0.000805,1.000000
2025-12-20,000208,1.244000,1.455000,1.477273,1.477273,0.161031,0.161031,47.727332,24.400000,3.192493,0.161031,-0.080321,0.728745,2.980132,4.978903,7.281822,9.473679,9.983161,18.061020,5.067568,1.850691,2.045695,0.263770,7.137129,4.526404,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-21,000208,1.244000,1.455000,1.477273,1.477273,0.161031,0.161031,47.727332,24.400000,3.191778,0.161031,0.000000,0.728745,2.980132,4.978903,7.281822,9.473679,9.900529,17.397756,5.067568,1.850691,2.045695,0.263770,7.137129,4.526404,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-22,000208,1.245000,1.456000,1.478461,1.477273,0.080386,0.241546,47.846084,24.500000,3.197738,0.322321,0.080386,0.809717,3.062914,5.063291,7.277912,9.473109,9.988873,18.251365,5.152027,1.850691,2.045695,0.263770,7.137129,4.526404,0.000804,开放申购,开放赎回,0.000804,0,0.000804,1.000000
2025-12-23,000208,1.245000,1.456000,1.478461,1.478461,0.080386,0.241546,47.846084,24.500000,3.197022,0.403226,0.080386,0.891410,2.892562,5.152027,7.277912,9.473109,9.906299,18.155924,5.152027,1.850691,2.045695,0.263770,7.137129,4.526404,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-24,000208,1.246000,1.457000,1.479648,1.478461,0.160772,0.322061,47.964836,24.600000,3.202973,0.322061,0.160772,0.890688,2.635914,5.147679,7.364079,9.561040,9.994577,18.826258,5.236486,1.850691,2.045695,0.263770,7.137129,4.526404,0.000803,开放申购,开放赎回,0.000803,0,0.000803,1.000000
2025-12-25,000208,1.247000,1.458000,1.480836,1.479648,0.241158,0.402576,48.083588,24.700000,3.208917,0.321802,0.241158,0.889968,2.380952,5.320946,7.450246,9.648970,10.082855,17.964894,5.320946,1.850691,2.045695,0.263770,7.137129,4.526404,0.000802,开放申购,开放赎回,0.000803,0,0.000803,1.000000
2025-12-26,000208,1.247000,1.458000,1.480836,1.480836,0.241158,0.402576,48.083588,24.700000,3.208199,0.241158,0.483481,0.971660,2.465078,5.320946,7.450246,9.648970,10.082855,17.964894,5.320946,1.850691,2.045695,0.263770,7.137129,4.526404,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-27,000208,1.247000,1.458000,1.480836,1.480836,0.241158,0.402576,48.083588,24.700000,3.207480,0.241158,0.564516,0.971660,2.296965,5.143339,7.360103,9.556673,10.082855,17.964894,5.320946,1.850691,2.045695,0.263770,7.137129,4.526404,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000208,1.247000,1.458000,1.480836,1.480836,0.241158,0.402576,48.083588,24.700000,3.206763,0.241158,0.402576,0.971660,2.296965,5.143339,7.360103,9.556673,10.000272,18.441327,5.320946,1.850691,2.045695,0.263770,7.137129,4.526404,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-29,000208,1.246000,1.457000,1.479648,1.480836,-0.080192,0.322061,47.964836,24.600000,3.199391,0.080321,0.322061,0.646204,2.214930,5.059022,7.184089,9.468817,9.829668,19.213000,5.236486,1.850691,2.045695,0.263770,7.137129,4.526404,-0.000802,开放申购,开放赎回,-0.000802,0,-0.000802,1.000000
2025-12-30,000208,1.246000,1.457000,1.479648,1.479648,-0.080192,0.322061,47.964836,24.600000,3.198675,0.080321,0.322061,0.483871,2.131148,4.970514,7.184089,9.376749,9.747398,18.537845,5.236486,1.850691,2.045695,0.263770,7.137129,4.526404,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-31,000208,1.247000,1.458000,1.480836,1.479648,0.000000,0.402576,48.083588,24.700000,3.204612,0.080257,0.402576,0.564516,2.213115,5.320946,7.270111,9.464531,9.753266,17.586498,5.320946,1.850691,2.045695,0.263770,7.137129,4.526404,0.000802,开放申购,开放赎回,0.000803,0,0.000803,1.000000
2025-12-01,000209,2.645200,2.645200,2.645200,2.611800,1.278812,1.278812,164.520000,164.520000,8.170021,3.433174,-4.135107,-0.245126,39.287031,24.409745,18.131476,-26.664818,-51.137875,14.958714,27.861562,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.012707,开放申购,开放赎回,0.012788,0,0.012788,1.000000
2025-12-02,000209,2.622800,2.622800,2.622800,2.645200,0.421165,0.421165,162.280000,162.280000,8.093918,1.808866,-4.946907,1.040142,38.107525,21.307988,17.131118,-28.016248,-51.181923,14.883925,26.778809,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.008504,开放申购,开放赎回,-0.008468,0,-0.008468,1.000000
2025-12-03,000209,2.587300,2.587300,2.587300,2.622800,-0.938050,-0.938050,158.730000,158.730000,7.973251,-0.104247,-6.124596,0.341284,36.698896,19.854542,15.545731,-28.990559,-52.004378,13.627580,25.062838,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.013628,开放申购,开放赎回,-0.013535,0,-0.013535,1.000000
2025-12-04,000209,2.598700,2.598700,2.598700,2.587300,-0.501570,-0.501570,159.870000,159.870000,8.009726,0.212093,-3.983004,2.549229,34.487398,21.993240,17.021660,-28.677681,-51.792903,12.790799,25.613882,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.004396,开放申购,开放赎回,0.004406,0,0.004406,1.000000
2025-12-05,000209,2.635000,2.635000,2.635000,2.598700,0.888276,0.888276,163.500000,163.500000,8.128809,0.888276,-3.157044,0.599397,33.492072,23.056087,21.300005,-26.495202,-51.119521,14.366319,27.368523,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.013872,开放申购,开放赎回,0.013969,0,0.013969,1.000000
2025-12-06,000209,2.635000,2.635000,2.635000,2.635000,0.888276,0.888276,163.500000,163.500000,8.126942,0.888276,-4.729192,0.599397,33.201901,22.432859,21.327931,-26.880706,-50.263312,14.366319,27.368523,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-07,000209,2.635000,2.635000,2.635000,2.635000,0.888276,0.888276,163.500000,163.500000,8.125076,0.888276,-3.387842,0.599397,33.201901,22.432859,20.484682,-27.258171,-49.178368,12.270984,27.368523,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-08,000209,2.667900,2.667900,2.667900,2.635000,1.248577,2.147944,166.790000,166.790000,8.231414,0.858158,-2.181565,0.417796,34.865029,23.961528,19.459992,-26.864772,-49.900473,10.380637,28.958817,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.012408,开放申购,开放赎回,0.012486,0,0.012486,1.000000
2025-12-09,000209,2.652400,2.652400,2.652400,2.667900,0.660342,1.554483,165.240000,165.240000,8.178712,1.128565,-2.749872,1.221188,32.223330,24.455706,18.765952,-27.434887,-49.520402,10.103777,28.209590,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.005827,开放申购,开放赎回,-0.005810,0,-0.005810,1.000000
2025-12-10,000209,2.648100,2.648100,2.648100,2.652400,0.497154,1.389846,164.810000,164.810000,8.162694,2.349940,-1.980308,1.498658,33.418984,24.026978,18.573412,-27.552528,-50.484293,7.646341,28.001740,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.001622,开放申购,开放赎回,-0.001621,0,-0.001621,1.000000
2025-12-11,000209,2.621500,2.621500,2.621500,2.648100,-0.512334,0.371391,162.150000,162.150000,8.072892,0.877362,-3.165632,-2.047603,31.594799,22.391335,15.816214,-28.280258,-50.981675,7.262684,26.715971,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.010096,开放申购,开放赎回,-0.010045,0,-0.010045,1.000000
2025-12-12,000209,2.645100,2.645100,2.645100,2.621500,0.383302,1.274983,164.510000,164.510000,8.149075,0.383302,-1.162096,-0.765335,31.577377,22.571826,17.596586,-26.815704,-50.540389,8.228314,27.856729,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.008962,开放申购,开放赎回,0.009002,0,0.009002,1.000000
2025-12-13,000209,2.645100,2.645100,2.645100,2.645100,0.383302,1.274983,164.510000,164.510000,8.147206,0.383302,-1.993405,-0.765335,32.692887,24.798301,18.354289,-25.212056,-50.971270,8.228314,27.856729,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-14,000209,2.645100,2.645100,2.645100,2.645100,0.383302,1.274983,164.510000,164.510000,8.145337,0.383302,-0.402892,-0.765335,32.692887,24.798301,19.223835,-24.059028,-50.712728,4.839477,27.856729,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-15,000209,2.604800,2.604800,2.604800,2.645100,-1.523572,-0.268014,160.480000,160.480000,8.009921,-2.365156,-1.920325,-2.631579,30.671215,22.896910,18.324702,-26.610881,-50.924129,2.753452,25.908739,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.015353,开放申购,开放赎回,-0.015236,0,-0.015236,1.000000
2025-12-16,000209,2.563200,2.563200,2.563200,2.604800,-3.096291,-1.860786,156.320000,156.320000,7.868255,-3.362992,-3.486708,-5.605067,27.073521,22.225931,16.434996,-26.023839,-52.095987,0.360219,23.897912,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.016099,开放申购,开放赎回,-0.015971,0,-0.015971,1.000000
2025-12-17,000209,2.623200,2.623200,2.623200,2.563200,-0.827946,0.436481,162.320000,162.320000,8.067433,-0.940297,-1.227502,-4.621314,30.924336,24.528839,19.160534,-24.292187,-49.758676,2.308892,26.798144,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.023138,开放申购,开放赎回,0.023408,0,0.023408,1.000000
2025-12-18,000209,2.592600,2.592600,2.592600,2.623200,-1.984802,-0.735125,159.260000,159.260000,7.963645,-1.102422,-1.717275,-5.216978,26.443621,23.486544,19.200000,-25.175330,-50.344748,-1.196646,25.319026,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.011734,开放申购,开放赎回,-0.011665,0,-0.011665,1.000000
2025-12-19,000209,2.611000,2.611000,2.611000,2.592600,-1.289176,-0.030630,161.100000,161.100000,8.023237,-1.289176,0.049814,-4.414995,28.090659,23.364044,19.098664,-25.169093,-49.992339,-0.495427,26.208430,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.007072,开放申购,开放赎回,0.007097,0,0.007097,1.000000
2025-12-20,000209,2.611000,2.611000,2.611000,2.611000,-1.289176,-0.030630,161.100000,161.100000,8.021400,-1.289176,1.076185,-4.414995,29.443260,23.714760,20.500277,-24.975576,-47.590277,-0.495427,26.208430,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-21,000209,2.611000,2.611000,2.611000,2.611000,-1.289176,-0.030630,161.100000,161.100000,8.019565,-1.289176,3.615223,-4.414995,29.443260,23.714760,19.033508,-23.305135,-47.905028,-5.603760,26.208430,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-22,000209,2.641500,2.641500,2.641500,2.611000,1.168135,1.137147,164.150000,164.150000,8.118589,1.408937,4.825588,-4.480365,30.955332,25.159915,22.240733,-20.647080,-47.735502,-2.347505,27.682715,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.011614,开放申购,开放赎回,0.011681,0,0.011681,1.000000
2025-12-23,000209,2.638000,2.638000,2.638000,2.641500,1.034087,1.003140,163.800000,163.800000,8.105215,2.918227,4.686694,-4.799711,30.626393,26.039178,22.078763,-18.502271,-48.926449,-4.936937,27.513534,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.001326,开放申购,开放赎回,-0.001325,0,-0.001325,1.000000
2025-12-24,000209,2.691100,2.691100,2.691100,2.638000,3.067790,3.036220,169.110000,169.110000,8.276552,2.588442,5.227966,-4.275602,31.362882,26.431759,24.536073,-16.861812,-46.353959,-2.070597,30.080240,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.019929,开放申购,开放赎回,0.020129,0,0.020129,1.000000
2025-12-25,000209,2.733700,2.733700,2.733700,2.691100,4.699349,4.667279,173.370000,173.370000,8.411312,5.442413,6.113656,-3.705661,31.693805,28.608393,26.789110,-15.545738,-45.504744,-5.408304,32.139404,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.015706,开放申购,开放赎回,0.015830,0,0.015830,1.000000
2025-12-26,000209,2.731800,2.731800,2.731800,2.733700,4.626580,4.594533,173.180000,173.180000,8.403335,4.626580,5.474903,-1.680763,31.500915,26.665739,28.259543,-20.872437,-45.542620,-5.474048,32.047564,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.000695,开放申购,开放赎回,-0.000695,0,-0.000695,1.000000
2025-12-27,000209,2.731800,2.731800,2.731800,2.731800,4.626580,4.594533,173.180000,173.180000,8.401411,4.626580,5.344748,-1.680763,29.604327,28.055126,27.463606,-22.854480,-45.247926,-5.474048,32.047564,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000209,2.731800,2.731800,2.731800,2.731800,4.626580,4.594533,173.180000,173.180000,8.399488,4.626580,4.594533,-1.680763,29.604327,28.055126,25.088145,-22.734472,-45.747026,-5.572071,32.047564,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-29,000209,2.738600,2.738600,2.738600,2.731800,0.248920,4.854889,173.860000,173.860000,8.419191,3.675942,4.854889,-2.741672,29.926938,28.373881,22.248014,-22.212123,-45.259749,-1.347262,32.376257,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.002486,开放申购,开放赎回,0.002489,0,0.002489,1.000000
2025-12-30,000209,2.770800,2.770800,2.770800,2.738600,1.427630,6.087756,177.080000,177.080000,8.518977,5.034117,6.087756,-2.333451,29.628070,30.525721,23.685385,-21.397975,-45.059782,-2.057264,33.932715,-7.642857,-36.452098,-31.046557,76.702385,102.875175,0.011689,开放申购,开放赎回,0.011758,0,0.011758,1.000000
2025-12-31,000209,2.757000,2.757000,2.757000,2.770800,0.922469,5.559384,175.700000,175.700000,8.473581,2.448813,5.559384,-2.819880,28.982456,33.265661,23.080357,-21.785015,-46.068075,-4.701002,33.265661,-7.642857,-36.452098,-31.046557,76.702385,102.875175,-0.004993,开放申购,开放赎回,-0.004981,0,-0.004981,1.000000
2025-12-01,000210,1.000000,1.000000,1.351286,1.351241,0.003332,0.003332,35.128557,0.000000,2.488192,0.022532,0.082095,0.226356,0.496229,1.069550,2.897113,4.671153,6.297965,8.476616,0.965800,1.674173,1.805009,1.563053,1.936707,1.906672,0.000033,暂停大额申购,开放赎回,0.000033,0,,1.000000
2025-12-02,000210,1.000000,1.000000,1.351331,1.351286,0.006727,0.006727,35.133145,0.000000,2.487913,0.022768,0.080784,0.227307,0.492777,1.069381,2.900606,4.671448,6.296574,8.473761,0.969227,1.674173,1.805009,1.563053,1.936707,1.906672,0.000034,暂停大额申购,开放赎回,0.000034,0,,1.000000
2025-12-03,000210,1.000000,1.000000,1.351375,1.351331,0.009969,0.009969,35.137526,0.000000,2.487621,0.022780,0.081646,0.228206,0.493613,1.069146,2.897438,4.674841,6.294998,8.470840,0.972501,1.674173,1.805009,1.563053,1.936707,1.906672,0.000032,暂停大额申购,开放赎回,0.000032,0,,1.000000
2025-12-04,000210,1.000000,1.000000,1.351419,1.351375,0.013221,0.013221,35.141919,0.000000,2.487330,0.022793,0.082555,0.229131,0.494460,1.068920,2.896635,4.671720,6.298454,8.466232,0.975783,1.674173,1.805009,1.563053,1.936707,1.906672,0.000033,暂停大额申购,开放赎回,0.000033,0,,1.000000
2025-12-05,000210,1.000000,1.000000,1.351460,1.351419,0.016211,0.016211,35.145960,0.000000,2.487017,0.022691,0.083188,0.229721,0.495215,1.068449,2.895241,4.671608,6.291484,8.469475,0.978803,1.674173,1.805009,1.563053,1.936707,1.906672,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-06,000210,1.000000,1.000000,1.351460,1.351460,0.016211,0.016211,35.145960,0.000000,2.486455,0.022691,0.080794,0.229721,0.492941,1.064979,2.891037,4.668346,6.286815,8.456116,0.978803,1.674173,1.805009,1.563053,1.936707,1.906672,0.000030,暂停大额申购,开放赎回,0.000030,1,,0.000000
2025-12-07,000210,1.000000,1.000000,1.351544,1.351460,0.022489,0.022489,35.154443,0.000000,2.486417,0.022489,0.084733,0.231204,0.499249,1.071323,2.892970,4.671676,6.289175,8.447126,0.985141,1.674173,1.805009,1.563053,1.936707,1.906672,0.000063,暂停大额申购,开放赎回,0.000063,0,,0.000000
2025-12-08,000210,1.000000,1.000000,1.351588,1.351544,0.003217,0.025707,35.158791,0.000000,2.486124,0.022374,0.087953,0.231957,0.497999,1.067670,2.891740,4.671743,6.287528,8.425311,0.988390,1.674173,1.805009,1.563053,1.936707,1.906672,0.000032,暂停大额申购,开放赎回,0.000032,0,,1.000000
2025-12-09,000210,1.000000,1.000000,1.351633,1.351588,0.006529,0.029020,35.163267,0.000000,2.485838,0.022291,0.086614,0.232804,0.499048,1.067468,2.895147,4.665037,6.286332,8.421887,0.991734,1.674173,1.805009,1.563053,1.936707,1.906672,0.000033,暂停大额申购,开放赎回,0.000033,0,,1.000000
2025-12-10,000210,1.000000,1.000000,1.351675,1.351633,0.009675,0.032167,35.167519,0.000000,2.485539,0.022195,0.087384,0.233814,0.499891,1.067096,2.889292,4.668330,6.284570,8.417945,0.994912,1.674173,1.805009,1.563053,1.936707,1.906672,0.000031,暂停大额申购,开放赎回,0.000031,0,,1.000000
2025-12-11,000210,1.000000,1.000000,1.351718,1.351675,0.012814,0.035306,35.171761,0.000000,2.485240,0.022082,0.088355,0.234634,0.500859,1.066682,2.887923,4.664851,6.287906,8.410930,0.998081,1.674173,1.805009,1.563053,1.936707,1.906672,0.000031,暂停大额申购,开放赎回,0.000031,0,,1.000000
2025-12-12,000210,1.000000,1.000000,1.351758,1.351718,0.015775,0.038268,35.175763,0.000000,2.484925,0.022053,0.088909,0.235194,0.501572,1.066073,2.887494,4.664622,6.280795,8.414140,1.001071,1.674173,1.805009,1.563053,1.936707,1.906672,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-13,000210,1.000000,1.000000,1.351758,1.351758,0.015775,0.038268,35.175763,0.000000,2.484364,0.022053,0.086630,0.235194,0.499396,1.062592,2.882975,4.661269,6.275672,8.400513,1.001071,1.674173,1.805009,1.563053,1.936707,1.906672,0.000030,暂停大额申购,开放赎回,0.000030,1,,0.000000
2025-12-14,000210,1.000000,1.000000,1.351843,1.351758,0.022066,0.044560,35.184266,0.000000,2.484328,0.022066,0.090566,0.236687,0.505717,1.068949,2.884802,4.659139,6.277234,8.396902,1.007424,1.674173,1.805009,1.563053,1.936707,1.906672,0.000063,暂停大额申购,开放赎回,0.000063,0,,0.000000
2025-12-15,000210,1.000000,1.000000,1.351887,1.351843,0.003308,0.047869,35.188738,0.000000,2.484043,0.022157,0.093877,0.237536,0.504782,1.065351,2.883439,4.658990,6.275501,8.386294,1.010766,1.674173,1.805009,1.563053,1.936707,1.906672,0.000033,暂停大额申购,开放赎回,0.000033,0,,1.000000
2025-12-16,000210,1.000000,1.000000,1.351930,1.351887,0.006463,0.051026,35.193003,0.000000,2.483746,0.022000,0.092326,0.238226,0.505697,1.064856,2.886685,4.658619,6.273820,8.383126,1.013953,1.674173,1.805009,1.563053,1.936707,1.906672,0.000032,暂停大额申购,开放赎回,0.000032,0,,1.000000
2025-12-17,000210,1.000000,1.000000,1.351974,1.351930,0.009679,0.054244,35.197351,0.000000,2.483454,0.022070,0.093137,0.239126,0.506630,1.064504,2.880569,4.661985,6.272042,8.379765,1.017201,1.674173,1.805009,1.563053,1.936707,1.906672,0.000032,暂停大额申购,开放赎回,0.000032,0,,1.000000
2025-12-18,000210,1.000000,1.000000,1.352017,1.351974,0.012917,0.057482,35.201727,0.000000,2.483163,0.022169,0.093986,0.240048,0.507741,1.064234,2.818659,4.658022,6.275482,8.376498,1.020471,1.674173,1.805009,1.563053,1.936707,1.906672,0.000032,暂停大额申购,开放赎回,0.000032,0,,1.000000
2025-12-19,000210,1.000000,1.000000,1.352061,1.352017,0.016185,0.060752,35.206146,0.000000,2.482876,0.022476,0.094872,0.240921,0.508778,1.063985,2.817060,4.657517,6.268572,8.380040,1.023772,1.674173,1.805009,1.563053,1.936707,1.906672,0.000033,暂停大额申购,开放赎回,0.000033,0,,1.000000
2025-12-20,000210,1.000000,1.000000,1.352061,1.352061,0.016185,0.060752,35.206146,0.000000,2.482316,0.022476,0.092937,0.240921,0.506641,1.060479,2.812498,4.653664,6.263267,8.366505,1.023772,1.674173,1.805009,1.563053,1.936707,1.906672,0.000033,暂停大额申购,开放赎回,0.000033,1,,0.000000
2025-12-21,000210,1.000000,1.000000,1.352149,1.352061,0.022660,0.067230,35.214899,0.000000,2.482295,0.022660,0.096320,0.242588,0.513148,1.067022,2.814295,4.656469,6.264788,8.366646,1.030313,1.674173,1.805009,1.563053,1.936707,1.906672,0.000065,暂停大额申购,开放赎回,0.000065,0,,0.000000
2025-12-22,000210,1.000000,1.000000,1.352191,1.352149,0.003113,0.070345,35.219108,0.000000,2.481995,0.022465,0.099436,0.243213,0.512220,1.063195,2.812414,4.647009,6.262818,8.347858,1.033458,1.674173,1.805009,1.563053,1.936707,1.906672,0.000031,暂停大额申购,开放赎回,0.000031,0,,1.000000
2025-12-23,000210,1.000000,1.000000,1.352233,1.352191,0.006233,0.073468,35.223327,0.000000,2.481696,0.022430,0.095990,0.244186,0.513064,1.062954,2.815622,4.647094,6.260856,8.343543,1.036610,1.674173,1.805009,1.563053,1.936707,1.906672,0.000031,暂停大额申购,开放赎回,0.000031,0,,1.000000
2025-12-24,000210,1.000000,1.000000,1.352273,1.352233,0.009140,0.076377,35.227258,0.000000,2.481379,0.022121,0.095591,0.244745,0.513563,1.062559,2.808945,4.650136,6.258772,8.329597,1.039547,1.674173,1.805009,1.563053,1.936707,1.906672,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-25,000210,1.000000,1.000000,1.352315,1.352273,0.012267,0.079505,35.231485,0.000000,2.481080,0.022010,0.095558,0.245527,0.514402,1.062358,2.769296,4.647047,6.262094,8.325565,1.042706,1.674173,1.805009,1.563053,1.936707,1.906672,0.000031,暂停大额申购,开放赎回,0.000031,0,,1.000000
2025-12-26,000210,1.000000,1.000000,1.352358,1.352315,0.015461,0.082702,35.235804,0.000000,2.480787,0.021936,0.095522,0.246283,0.517563,1.063866,2.766205,4.635524,6.254998,8.329025,1.045933,1.674173,1.805009,1.563053,1.936707,1.906672,0.000032,暂停大额申购,开放赎回,0.000032,0,,1.000000
2025-12-27,000210,1.000000,1.000000,1.352358,1.352358,0.015461,0.082702,35.235804,0.000000,2.480229,0.021936,0.092281,0.246283,0.515215,1.060381,2.761698,4.623663,6.253541,8.313847,1.045933,1.674173,1.805009,1.563053,1.936707,1.906672,0.000032,暂停大额申购,开放赎回,0.000032,1,,0.000000
2025-12-28,000210,1.000000,1.000000,1.352445,1.352358,0.021855,0.089100,35.244450,0.000000,2.480202,0.021855,0.095585,0.247790,0.521641,1.066842,2.763368,4.622986,6.254010,8.313466,1.052393,1.674173,1.805009,1.563053,1.936707,1.906672,0.000064,暂停大额申购,开放赎回,0.000064,0,,0.000000
2025-12-29,000210,1.000000,1.000000,1.352485,1.352445,0.003030,0.092133,35.248548,0.000000,2.479896,0.021772,0.098618,0.248414,0.519959,1.062927,2.760077,4.617123,6.251608,8.309273,1.055455,1.674173,1.805009,1.563053,1.936707,1.906672,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-30,000210,1.000000,1.000000,1.352531,1.352485,0.006417,0.095523,35.253129,0.000000,2.479620,0.022039,0.095523,0.249480,0.519897,1.062566,2.763558,4.613053,6.247794,8.305490,1.058878,1.674173,1.805009,1.563053,1.936707,1.906672,0.000034,暂停大额申购,开放赎回,0.000034,0,,1.000000
2025-12-31,000210,1.000000,1.000000,1.352579,1.352531,0.009930,0.099039,35.257880,0.000000,2.479354,0.022645,0.099039,0.253002,0.523429,1.062428,2.754387,4.609114,6.244209,8.301848,1.062428,1.674173,1.805009,1.563053,1.936707,1.906672,0.000035,暂停大额申购,开放赎回,0.000035,0,,1.000000
2025-12-01,000211,1.000000,1.000000,1.391480,1.391424,0.003988,0.003988,39.147961,0.000000,2.733729,0.027130,0.102504,0.286397,0.618651,1.312688,3.392466,5.427817,7.323796,9.786543,1.188751,1.919148,2.049107,1.807005,2.182737,2.150852,0.000040,暂停大额申购,开放赎回,0.000040,0,,1.000000
2025-12-02,000211,1.000000,1.000000,1.391536,1.391480,0.008044,0.008044,39.153605,0.000000,2.733449,0.027366,0.100538,0.287347,0.613874,1.312521,3.396660,5.428115,7.322399,9.783665,1.192856,1.919148,2.049107,1.807005,2.182737,2.150852,0.000041,暂停大额申购,开放赎回,0.000041,0,,1.000000
2025-12-03,000211,1.000000,1.000000,1.391591,1.391536,0.011961,0.011961,39.159055,0.000000,2.733158,0.027381,0.101418,0.288260,0.614731,1.312305,3.392813,5.432244,7.320809,9.780716,1.196819,1.919148,2.049107,1.807005,2.182737,2.150852,0.000039,暂停大额申购,开放赎回,0.000039,0,,1.000000
2025-12-04,000211,1.000000,1.000000,1.391645,1.391591,0.015887,0.015887,39.164517,0.000000,2.732868,0.027399,0.102343,0.289192,0.615594,1.312104,3.392123,5.428425,7.325021,9.776078,1.200791,1.919148,2.049107,1.807005,2.182737,2.150852,0.000039,暂停大额申购,开放赎回,0.000039,0,,1.000000
