c_param_type,c_param_code,c_param_name,c_parent_code,c_remark,c_updatetime
港股中信行业分类,407007001001,房建建设,407007001,,2026-03-17 16:02:24.295
港股中信行业分类,407007001002,基建建设,407007001,,2026-03-17 16:02:24.295
港股中信行业分类,407007001003,园林工程,407007001,,2026-03-17 16:02:24.295
港股中信行业分类,407007001004,专业工程及其他,407007001,,2026-03-17 16:02:24.295
港股中信行业分类,407007002,建筑装修Ⅱ,407007,,2026-03-17 16:02:24.295
港股中信行业分类,407007002001,建筑装修Ⅲ,407007002,,2026-03-17 16:02:24.295
港股中信行业分类,407007003,建筑设计及服务Ⅱ,407007,,2026-03-17 16:02:24.295
港股中信行业分类,407007003001,建筑设计及服务Ⅲ,407007003,,2026-03-17 16:02:24.295
港股中信行业分类,407008,建材,407,,2026-03-17 16:02:24.295
港股中信行业分类,407008001,结构材料,407008,,2026-03-17 16:02:24.295
港股中信行业分类,407008001001,水泥,407008001,,2026-03-17 16:02:24.295
港股中信行业分类,407008001002,玻璃,407008001,,2026-03-17 16:02:24.295
港股中信行业分类,407008001003,其他结构材料,407008001,,2026-03-17 16:02:24.295
港股中信行业分类,407008002,装饰材料,407008,,2026-03-17 16:02:24.295
港股中信行业分类,407008002001,陶瓷,407008002,,2026-03-17 16:02:24.295
港股中信行业分类,407008002002,其他装饰材料,407008002,,2026-03-17 16:02:24.295
港股中信行业分类,407008003,专用材料Ⅱ,407008,,2026-03-17 16:02:24.295
港股中信行业分类,407008003001,玻璃纤维,407008003,,2026-03-17 16:02:24.295
港股中信行业分类,407008003002,其他专用材料,407008003,,2026-03-17 16:02:24.295
港股中信行业分类,407009,轻工制造,407,,2026-03-17 16:02:24.295
港股中信行业分类,407009001,造纸Ⅱ,407009,,2026-03-17 16:02:24.295
港股中信行业分类,407009001001,造纸Ⅲ,407009001,,2026-03-17 16:02:24.295
港股中信行业分类,407009002,包装印刷,407009,,2026-03-17 16:02:24.295
港股中信行业分类,407009002001,印刷,407009002,,2026-03-17 16:02:24.295
港股中信行业分类,407009002002,纸包装,407009002,,2026-03-17 16:02:24.295
港股中信行业分类,407009002003,金属包装,407009002,,2026-03-17 16:02:24.295
港股中信行业分类,407009002004,其他包装,407009002,,2026-03-17 16:02:24.295
港股中信行业分类,407009003,家居,407009,,2026-03-17 16:02:24.295
港股中信行业分类,407009003001,家具,407009003,,2026-03-17 16:02:24.295
港股中信行业分类,407009003002,其他家居,407009003,,2026-03-17 16:02:24.295
港股中信行业分类,407009004,文娱轻工Ⅱ,407009,,2026-03-17 16:02:24.295
港股中信行业分类,407009004001,文娱轻工Ⅲ,407009004,,2026-03-17 16:02:24.295
港股中信行业分类,407009005,其他轻工Ⅱ,407009,,2026-03-17 16:02:24.295
港股中信行业分类,407009005001,其他轻工Ⅲ,407009005,,2026-03-17 16:02:24.295
港股中信行业分类,407010,机械,407,,2026-03-17 16:02:24.295
港股中信行业分类,407010001,工程机械Ⅱ,407010,,2026-03-17 16:02:24.295
港股中信行业分类,407010001001,工程机械Ⅲ,407010001,,2026-03-17 16:02:24.295
港股中信行业分类,407010001002,叉车,407010001,,2026-03-17 16:02:24.295
港股中信行业分类,407010001003,电梯,407010001,,2026-03-17 16:02:24.295
港股中信行业分类,407010001004,高空作业车,407010001,,2026-03-17 16:02:24.295
港股中信行业分类,407010002,专用机械,407010,,2026-03-17 16:02:24.295
港股中信行业分类,407010002001,矿山冶金机械,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010002002,纺织服装机械,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010002003,其他专用机械,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010002004,油气装备,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010002005,核电设备,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010002006,光伏设备,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010002007,3C设备,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010002008,锂电设备,407010002,,2026-03-17 16:02:24.295
港股中信行业分类,407010003,通用设备,407010,,2026-03-17 16:02:24.295
港股中信行业分类,407010003001,锅炉设备,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003002,机床设备,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003003,起重运输设备,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003004,基础件,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003005,其他通用机械,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003006,工业机器人及工控系统,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003007,服务机器人,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003008,塑料加工机械,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010003009,激光加工设备,407010003,,2026-03-17 16:02:24.295
港股中信行业分类,407010004,运输设备,407010,,2026-03-17 16:02:24.295
港股中信行业分类,407010004001,铁路交通设备,407010004,,2026-03-17 16:02:24.295
港股中信行业分类,407010004002,船舶制造,407010004,,2026-03-17 16:02:24.295
港股中信行业分类,407010004003,其他运输设备,407010004,,2026-03-17 16:02:24.295
港股中信行业分类,407010005,仪器仪表Ⅱ,407010,,2026-03-17 16:02:24.295
港股中信行业分类,407010005001,仪器仪表Ⅲ,407010005,,2026-03-17 16:02:24.295
港股中信行业分类,407010006,金属制品Ⅱ,407010,,2026-03-17 16:02:24.295
港股中信行业分类,407010006001,金属制品Ⅲ,407010006,,2026-03-17 16:02:24.295
港股中信行业分类,407011,电力设备及新能源,407,,2026-03-17 16:02:24.295
港股中信行业分类,407011001,电气设备,407011,,2026-03-17 16:02:24.295
港股中信行业分类,407011001001,输变电设备,407011001,,2026-03-17 16:02:24.295
港股中信行业分类,407011001002,配电设备,407011001,,2026-03-17 16:02:24.295
港股中信行业分类,407011001003,电力电子及自动化,407011001,,2026-03-17 16:02:24.295
港股中信行业分类,407011001004,电机,407011001,,2026-03-17 16:02:24.295
港股中信行业分类,407011002,电源设备,407011,,2026-03-17 16:02:24.295
港股中信行业分类,407011002001,风电,407011002,,2026-03-17 16:02:24.295
港股中信行业分类,407011002002,核电,407011002,,2026-03-17 16:02:24.295
港股中信行业分类,407011002003,太阳能,407011002,,2026-03-17 16:02:24.295
港股中信行业分类,407011002004,储能,407011002,,2026-03-17 16:02:24.295
港股中信行业分类,407011002005,综合能源设备,407011002,,2026-03-17 16:02:24.295
港股中信行业分类,407011003,新能源动力系统,407011,,2026-03-17 16:02:24.295
港股中信行业分类,407011003001,锂电池,407011003,,2026-03-17 16:02:24.295
港股中信行业分类,407011003002,燃料电池,407011003,,2026-03-17 16:02:24.295
港股中信行业分类,407011003003,车用电机电控,407011003,,2026-03-17 16:02:24.295
港股中信行业分类,407011003004,电池综合服务,407011003,,2026-03-17 16:02:24.295
港股中信行业分类,407012,国防军工,407,,2026-03-17 16:02:24.295
港股中信行业分类,407012001,航空航天,407012,,2026-03-17 16:02:24.295
港股中信行业分类,407012001001,航空军工,407012001,,2026-03-17 16:02:24.295
港股中信行业分类,407012001002,航天军工,407012001,,2026-03-17 16:02:24.295
港股中信行业分类,407012002,兵器兵装Ⅱ,407012,,2026-03-17 16:02:24.295
港股中信行业分类,407012002001,兵器兵装Ⅲ,407012002,,2026-03-17 16:02:24.295
港股中信行业分类,407012003,其他军工Ⅱ,407012,,2026-03-17 16:02:24.295
港股中信行业分类,407012003001,其他军工Ⅲ,407012003,,2026-03-17 16:02:24.295
港股中信行业分类,407013,汽车,407,,2026-03-17 16:02:24.295
港股中信行业分类,407013001,乘用车Ⅱ,407013,,2026-03-17 16:02:24.295
港股中信行业分类,407013001001,乘用车Ⅲ,407013001,,2026-03-17 16:02:24.295
港股中信行业分类,407013002,商用车,407013,,2026-03-17 16:02:24.295
港股中信行业分类,407013002001,卡车,407013002,,2026-03-17 16:02:24.295
港股中信行业分类,407013002002,客车,407013002,,2026-03-17 16:02:24.295
港股中信行业分类,407013002003,专用汽车,407013002,,2026-03-17 16:02:24.295
港股中信行业分类,407013003,汽车零部件Ⅱ,407013,,2026-03-17 16:02:24.295
港股中信行业分类,407013003001,汽车零部件Ⅲ,407013003,,2026-03-17 16:02:24.295
港股中信行业分类,407013004,汽车销售及服务Ⅱ,407013,,2026-03-17 16:02:24.295
港股中信行业分类,407013004001,汽车销售及服务Ⅲ,407013004,,2026-03-17 16:02:24.295
港股中信行业分类,407013005,摩托车及其他Ⅱ,407013,,2026-03-17 16:02:24.295
港股中信行业分类,407013005001,摩托车及其他Ⅲ,407013005,,2026-03-17 16:02:24.295
港股中信行业分类,407014,商贸零售,407,,2026-03-17 16:02:24.295
港股中信行业分类,407014001,一般零售,407014,,2026-03-17 16:02:24.295
港股中信行业分类,407014001001,百货,407014001,,2026-03-17 16:02:24.295
港股中信行业分类,407014001002,超市及便利店,407014001,,2026-03-17 16:02:24.295
港股中信行业分类,407014001003,综合业态,407014001,,2026-03-17 16:02:24.295
港股中信行业分类,407014002,贸易Ⅱ,407014,,2026-03-17 16:02:24.295
港股中信行业分类,407014002001,贸易Ⅲ,407014002,,2026-03-17 16:02:24.295
港股中信行业分类,407014003,专营连锁,407014,,2026-03-17 16:02:24.295
港股中信行业分类,407014003001,家电3C,407014003,,2026-03-17 16:02:24.295
港股中信行业分类,407014003002,珠宝首饰及钟表,407014003,,2026-03-17 16:02:24.295
港股中信行业分类,407014003003,医疗美容,407014003,,2026-03-17 16:02:24.295
港股中信行业分类,407014003004,其他连锁,407014003,,2026-03-17 16:02:24.295
港股中信行业分类,407014004,电商及服务Ⅱ,407014,,2026-03-17 16:02:24.295
港股中信行业分类,407014004001,电商及服务Ⅲ,407014004,,2026-03-17 16:02:24.295
港股中信行业分类,407014005,专业市场经营Ⅱ,407014,,2026-03-17 16:02:24.295
港股中信行业分类,407014005001,专业市场经营Ⅲ,407014005,,2026-03-17 16:02:24.295
港股中信行业分类,407015,消费者服务,407,,2026-03-17 16:02:24.295
港股中信行业分类,407015001,旅游及休闲,407015,,2026-03-17 16:02:24.295
港股中信行业分类,407015001001,景区,407015001,,2026-03-17 16:02:24.295
港股中信行业分类,407015001002,旅游服务,407015001,,2026-03-17 16:02:24.295
港股中信行业分类,407015001003,旅游零售,407015001,,2026-03-17 16:02:24.295
港股中信行业分类,407015001004,休闲综合,407015001,,2026-03-17 16:02:24.295
港股中信行业分类,407015002,酒店及餐饮,407015,,2026-03-17 16:02:24.295
港股中信行业分类,407015002001,酒店,407015002,,2026-03-17 16:02:24.295
港股中信行业分类,407015002002,餐饮,407015002,,2026-03-17 16:02:24.295
港股中信行业分类,407015003,教育,407015,,2026-03-17 16:02:24.295
港股中信行业分类,407015003001,早幼教,407015003,,2026-03-17 16:02:24.295
港股中信行业分类,407015003002,K12基础教育,407015003,,2026-03-17 16:02:24.295
港股中信行业分类,407015003003,K12培训,407015003,,2026-03-17 16:02:24.295
港股中信行业分类,407015003004,高等及职业教育,407015003,,2026-03-17 16:02:24.295
港股中信行业分类,407015003005,教育信息化及在线教育,407015003,,2026-03-17 16:02:24.295
港股中信行业分类,407015003006,教育综合,407015003,,2026-03-17 16:02:24.295
港股中信行业分类,407015004,综合服务,407015,,2026-03-17 16:02:24.295
港股中信行业分类,407015004001,人力资源服务,407015004,,2026-03-17 16:02:24.295
港股中信行业分类,407015004002,服务综合,407015004,,2026-03-17 16:02:24.295
港股中信行业分类,407016,家电,407,,2026-03-17 16:02:24.295
港股中信行业分类,407016001,白色家电Ⅱ,407016,,2026-03-17 16:02:24.295
港股中信行业分类,407016001001,白色家电Ⅲ,407016001,,2026-03-17 16:02:24.295
港股中信行业分类,407016002,黑色家电Ⅱ,407016,,2026-03-17 16:02:24.295
港股中信行业分类,407016002001,黑色家电Ⅲ,407016002,,2026-03-17 16:02:24.295
港股中信行业分类,407016003,小家电Ⅱ,407016,,2026-03-17 16:02:24.295
港股中信行业分类,407016003001,小家电Ⅲ,407016003,,2026-03-17 16:02:24.295
港股中信行业分类,407016004,照明电工及其他,407016,,2026-03-17 16:02:24.295
港股中信行业分类,407016004001,照明电工,407016004,,2026-03-17 16:02:24.295
港股中信行业分类,407016004002,其他家电,407016004,,2026-03-17 16:02:24.295
港股中信行业分类,407016005,厨房电器Ⅱ,407016,,2026-03-17 16:02:24.295
港股中信行业分类,407016005001,厨房电器Ⅲ,407016005,,2026-03-17 16:02:24.295
港股中信行业分类,407017,纺织服装,407,,2026-03-17 16:02:24.295
港股中信行业分类,407017001,纺织制造,407017,,2026-03-17 16:02:24.295
港股中信行业分类,407017001001,棉纺制品,407017001,,2026-03-17 16:02:24.295
港股中信行业分类,407017001002,非棉纺织品,407017001,,2026-03-17 16:02:24.295
港股中信行业分类,407017001003,印染,407017001,,2026-03-17 16:02:24.295
港股中信行业分类,407017001004,其他纺织,407017001,,2026-03-17 16:02:24.295
港股中信行业分类,407017002,品牌服饰,407017,,2026-03-17 16:02:24.295
港股中信行业分类,407017002001,中高端成人品牌服饰,407017002,,2026-03-17 16:02:24.295
港股中信行业分类,407017002002,大众成人品牌服饰,407017002,,2026-03-17 16:02:24.295
港股中信行业分类,407017002003,体育及户外品牌,407017002,,2026-03-17 16:02:24.295
港股中信行业分类,407017002004,家纺,407017002,,2026-03-17 16:02:24.295
港股中信行业分类,407017002005,儿童品牌,407017002,,2026-03-17 16:02:24.295
港股中信行业分类,407017002006,功能性服饰,407017002,,2026-03-17 16:02:24.295
港股中信行业分类,407017002007,其他时尚品,407017002,,2026-03-17 16:02:24.295
港股中信行业分类,407018,医药,407,,2026-03-17 16:02:24.295
港股中信行业分类,407018001,化学制药,407018,,2026-03-17 16:02:24.295
港股中信行业分类,407018001001,化学原料药,407018001,,2026-03-17 16:02:24.295
港股中信行业分类,407018001002,化学制剂,407018001,,2026-03-17 16:02:24.295
港股中信行业分类,407018002,中药生产,407018,,2026-03-17 16:02:24.295
港股中信行业分类,407018002001,中药饮片,407018002,,2026-03-17 16:02:24.295
港股中信行业分类,407018002002,中成药,407018002,,2026-03-17 16:02:24.295
港股中信行业分类,407018003,生物医药Ⅱ,407018,,2026-03-17 16:02:24.295
港股中信行业分类,407018003001,生物医药Ⅲ,407018003,,2026-03-17 16:02:24.295
港股中信行业分类,407018004,其他医药医疗,407018,,2026-03-17 16:02:24.295
港股中信行业分类,407018004001,医药流通,407018004,,2026-03-17 16:02:24.295
港股中信行业分类,407018004002,医疗器械,407018004,,2026-03-17 16:02:24.295
港股中信行业分类,407018004003,医疗服务,407018004,,2026-03-17 16:02:24.295
港股中信行业分类,407019,食品饮料,407,,2026-03-17 16:02:24.295
港股中信行业分类,407019001,酒类,407019,,2026-03-17 16:02:24.295
港股中信行业分类,407019001001,白酒,407019001,,2026-03-17 16:02:24.295
港股中信行业分类,407019001002,啤酒,407019001,,2026-03-17 16:02:24.295
港股中信行业分类,407019001003,其他酒,407019001,,2026-03-17 16:02:24.295
港股中信行业分类,407019002,饮料,407019,,2026-03-17 16:02:24.295
港股中信行业分类,407019002001,非乳饮料,407019002,,2026-03-17 16:02:24.295
港股中信行业分类,407019002002,乳制品,407019002,,2026-03-17 16:02:24.295
港股中信行业分类,407019003,食品,407019,,2026-03-17 16:02:24.295
港股中信行业分类,407019003001,肉制品,407019003,,2026-03-17 16:02:24.295
港股中信行业分类,407019003002,调味品,407019003,,2026-03-17 16:02:24.295
港股中信行业分类,407019003003,其他食品,407019003,,2026-03-17 16:02:24.295
港股中信行业分类,407019003004,休闲食品,407019003,,2026-03-17 16:02:24.295
港股中信行业分类,407019003005,速冻食品,407019003,,2026-03-17 16:02:24.295
港股中信行业分类,407020,农林牧渔,407,,2026-03-17 16:02:24.295
港股中信行业分类,407020001,种植业,407020,,2026-03-17 16:02:24.295
港股中信行业分类,407020001001,种业,407020001,,2026-03-17 16:02:24.295
港股中信行业分类,407020001002,种植,407020001,,2026-03-17 16:02:24.295
港股中信行业分类,407020002,畜牧业,407020,,2026-03-17 16:02:24.295
港股中信行业分类,407020002001,饲料加工,407020002,,2026-03-17 16:02:24.295
港股中信行业分类,407020002002,动物疫苗及兽药,407020002,,2026-03-17 16:02:24.295
港股中信行业分类,407020002003,畜牧养殖,407020002,,2026-03-17 16:02:24.295
港股中信行业分类,407020003,林业,407020,,2026-03-17 16:02:24.295
港股中信行业分类,407020003001,林木及加工,407020003,,2026-03-17 16:02:24.295
港股中信行业分类,407020004,渔业,407020,,2026-03-17 16:02:24.295
港股中信行业分类,407020004001,水产养殖,407020004,,2026-03-17 16:02:24.295
港股中信行业分类,407020004002,水产捕捞,407020004,,2026-03-17 16:02:24.295
港股中信行业分类,407020004003,水产品加工,407020004,,2026-03-17 16:02:24.295
港股中信行业分类,407020005,农产品加工Ⅱ,407020,,2026-03-17 16:02:24.295
港股中信行业分类,407020005001,农产品加工Ⅲ,407020005,,2026-03-17 16:02:24.295
港股中信行业分类,407020005002,宠物食品,407020005,,2026-03-17 16:02:24.295
港股中信行业分类,407021,银行,407,,2026-03-17 16:02:24.295
港股中信行业分类,407021001,国有大型银行Ⅱ,407021,,2026-03-17 16:02:24.295
港股中信行业分类,407021001001,国有大型银行Ⅲ,407021001,,2026-03-17 16:02:24.295
港股中信行业分类,407021002,全国性股份制银行Ⅱ,407021,,2026-03-17 16:02:24.295
港股中信行业分类,407021002001,全国性股份制银行Ⅲ,407021002,,2026-03-17 16:02:24.295
港股中信行业分类,407021003,区域性银行,407021,,2026-03-17 16:02:24.295
港股中信行业分类,407021003001,城商行,407021003,,2026-03-17 16:02:24.295
港股中信行业分类,407021003002,农商行,407021003,,2026-03-17 16:02:24.295
港股中信行业分类,407022,非银行金融,407,,2026-03-17 16:02:24.295
港股中信行业分类,407022001,证券Ⅱ,407022,,2026-03-17 16:02:24.295
港股中信行业分类,407022001001,证券Ⅲ,407022001,,2026-03-17 16:02:24.295
港股中信行业分类,407022002,保险Ⅱ,407022,,2026-03-17 16:02:24.295
港股中信行业分类,407022002001,保险Ⅲ,407022002,,2026-03-17 16:02:24.295
港股中信行业分类,407022003,多元金融,407022,,2026-03-17 16:02:24.295
港股中信行业分类,407022003001,信托,407022003,,2026-03-17 16:02:24.295
港股中信行业分类,407022003002,其他非银金融,407022003,,2026-03-17 16:02:24.295
港股中信行业分类,407022003003,租赁,407022003,,2026-03-17 16:02:24.295
港股中信行业分类,407022003004,金融交易所及数据,407022003,,2026-03-17 16:02:24.295
港股中信行业分类,407023,房地产,407,,2026-03-17 16:02:24.295
港股中信行业分类,407023001,房地产开发和运营,407023,,2026-03-17 16:02:24.295
港股中信行业分类,407023001001,住宅物业开发,407023001,,2026-03-17 16:02:24.295
港股中信行业分类,407023001002,非住宅物业开发和运营,407023001,,2026-03-17 16:02:24.295
港股中信行业分类,407023001003,园区综合开发,407023001,,2026-03-17 16:02:24.295
港股中信行业分类,407023002,房地产服务,407023,,2026-03-17 16:02:24.295
港股中信行业分类,407023002001,物业经纪服务,407023002,,2026-03-17 16:02:24.295
港股中信行业分类,407023002002,物业管理服务,407023002,,2026-03-17 16:02:24.295
港股中信行业分类,407024,综合金融,407,,2026-03-17 16:02:24.295
港股中信行业分类,407024001,资产管理Ⅱ,407024,,2026-03-17 16:02:24.295
港股中信行业分类,407024001001,资产管理Ⅲ,407024001,,2026-03-17 16:02:24.295
港股中信行业分类,407024002,多领域控股Ⅱ,407024,,2026-03-17 16:02:24.295
港股中信行业分类,407024002001,多领域控股Ⅲ,407024002,,2026-03-17 16:02:24.295
港股中信行业分类,407024003,新兴金融服务Ⅱ,407024,,2026-03-17 16:02:24.295
港股中信行业分类,407024003001,网络信贷,407024003,,2026-03-17 16:02:24.295
港股中信行业分类,407024003002,数字金融服务,407024003,,2026-03-17 16:02:24.295
港股中信行业分类,407024003003,其他新兴金融服务,407024003,,2026-03-17 16:02:24.295
港股中信行业分类,407024004,其他综合金融Ⅱ,407024,,2026-03-17 16:02:24.295
港股中信行业分类,407024004001,其他综合金融Ⅲ,407024004,,2026-03-17 16:02:24.295
港股中信行业分类,407025,交通运输,407,,2026-03-17 16:02:24.295
港股中信行业分类,407025001,公路铁路,407025,,2026-03-17 16:02:24.295
港股中信行业分类,407025001001,公路,407025001,,2026-03-17 16:02:24.295
港股中信行业分类,407025001002,铁路,407025001,,2026-03-17 16:02:24.295
港股中信行业分类,407025001003,公交,407025001,,2026-03-17 16:02:24.295
港股中信行业分类,407025002,物流,407025,,2026-03-17 16:02:24.295
港股中信行业分类,407025002001,物流综合,407025002,,2026-03-17 16:02:24.295
港股中信行业分类,407025002002,快递,407025002,,2026-03-17 16:02:24.295
港股中信行业分类,407025003,航运港口,407025,,2026-03-17 16:02:24.295
港股中信行业分类,407025003001,航运,407025003,,2026-03-17 16:02:24.295
港股中信行业分类,407025003002,港口,407025003,,2026-03-17 16:02:24.295
港股中信行业分类,407025004,航空机场,407025,,2026-03-17 16:02:24.295
港股中信行业分类,407025004001,航空,407025004,,2026-03-17 16:02:24.295
港股中信行业分类,407025004002,机场,407025004,,2026-03-17 16:02:24.295
港股中信行业分类,407026,电子,407,,2026-03-17 16:02:24.295
港股中信行业分类,407026001,半导体,407026,,2026-03-17 16:02:24.295
港股中信行业分类,407026001001,集成电路,407026001,,2026-03-17 16:02:24.295
港股中信行业分类,407026001002,分立器件,407026001,,2026-03-17 16:02:24.295
港股中信行业分类,407026001003,半导体材料,407026001,,2026-03-17 16:02:24.295
港股中信行业分类,407026001004,半导体设备,407026001,,2026-03-17 16:02:24.295
港股中信行业分类,407026002,元器件,407026,,2026-03-17 16:02:24.295
港股中信行业分类,407026002001,PCB,407026002,,2026-03-17 16:02:24.295
港股中信行业分类,407026002002,被动元件,407026002,,2026-03-17 16:02:24.295
港股中信行业分类,407026003,光学光电,407026,,2026-03-17 16:02:24.295
港股中信行业分类,407026003001,安防,407026003,,2026-03-17 16:02:24.295
港股中信行业分类,407026003002,LED,407026003,,2026-03-17 16:02:24.295
港股中信行业分类,407026003003,面板,407026003,,2026-03-17 16:02:24.295
港股中信行业分类,407026003004,显示零组,407026003,,2026-03-17 16:02:24.295
港股中信行业分类,407026004,消费电子,407026,,2026-03-17 16:02:24.295
港股中信行业分类,407026004001,消费电子组件,407026004,,2026-03-17 16:02:24.295
港股中信行业分类,407026004002,消费电子设备,407026004,,2026-03-17 16:02:24.295
港股中信行业分类,407026005,其他电子零组件Ⅱ,407026,,2026-03-17 16:02:24.295
港股中信行业分类,407026005001,其他电子零组件Ⅲ,407026005,,2026-03-17 16:02:24.295
港股中信行业分类,407027,通信,407,,2026-03-17 16:02:24.295
港股中信行业分类,407027001,电信运营Ⅱ,407027,,2026-03-17 16:02:24.295
港股中信行业分类,407027001001,电信运营Ⅲ,407027001,,2026-03-17 16:02:24.295
港股中信行业分类,407027002,通信设备,407027,,2026-03-17 16:02:24.295
港股中信行业分类,407027002001,动力设备,407027002,,2026-03-17 16:02:24.295
港股中信行业分类,407027002002,其他通信设备,407027002,,2026-03-17 16:02:24.295
港股中信行业分类,407027002003,通信终端及配件,407027002,,2026-03-17 16:02:24.295
港股中信行业分类,407027002004,网络接配及塔设,407027002,,2026-03-17 16:02:24.295
港股中信行业分类,407027002005,系统设备,407027002,,2026-03-17 16:02:24.295
港股中信行业分类,407027002006,线缆,407027002,,2026-03-17 16:02:24.295
港股中信行业分类,407027003,增值服务Ⅱ,407027,,2026-03-17 16:02:24.295
港股中信行业分类,407027003001,增值服务Ⅲ,407027003,,2026-03-17 16:02:24.295
港股中信行业分类,407027004,通讯工程服务,407027,,2026-03-17 16:02:24.295
港股中信行业分类,407027004001,网络覆盖优化与运维,407027004,,2026-03-17 16:02:24.295
港股中信行业分类,407027004002,网络规划设计和工程施工,407027004,,2026-03-17 16:02:24.295
港股中信行业分类,407028,计算机,407,,2026-03-17 16:02:24.295
港股中信行业分类,407028001,计算机设备,407028,,2026-03-17 16:02:24.295
港股中信行业分类,407028001001,通用计算机设备,407028001,,2026-03-17 16:02:24.295
港股中信行业分类,407028001002,专用计算机设备,407028001,,2026-03-17 16:02:24.295
港股中信行业分类,407028002,计算机软件,407028,,2026-03-17 16:02:24.295
港股中信行业分类,407028002001,基础软件及管理办公软件,407028002,,2026-03-17 16:02:24.295
港股中信行业分类,407028002002,行业应用软件,407028002,,2026-03-17 16:02:24.295
港股中信行业分类,407028002003,新兴计算机软件,407028002,,2026-03-17 16:02:24.295
港股中信行业分类,407028003,云服务,407028,,2026-03-17 16:02:24.295
港股中信行业分类,407028003001,云基础设施服务,407028003,,2026-03-17 16:02:24.295
港股中信行业分类,407028003002,云平台服务,407028003,,2026-03-17 16:02:24.295
港股中信行业分类,407028003003,云软件服务,407028003,,2026-03-17 16:02:24.295
港股中信行业分类,407028003004,咨询实施及其他服务,407028003,,2026-03-17 16:02:24.295
港股中信行业分类,407028004,产业互联网,407028,,2026-03-17 16:02:24.295
港股中信行业分类,407028004001,产业互联网信息服务,407028004,,2026-03-17 16:02:24.295
港股中信行业分类,407028004002,产业互联网平台服务,407028004,,2026-03-17 16:02:24.295
港股中信行业分类,407028004003,产业互联网综合服务,407028004,,2026-03-17 16:02:24.295
港股中信行业分类,407029,传媒,407,,2026-03-17 16:02:24.295
港股中信行业分类,407029001,媒体,407029,,2026-03-17 16:02:24.295
港股中信行业分类,407029001001,出版,407029001,,2026-03-17 16:02:24.295
港股中信行业分类,407029001002,广播电视,407029001,,2026-03-17 16:02:24.295
港股中信行业分类,407029002,广告营销,407029,,2026-03-17 16:02:24.295
港股中信行业分类,407029002001,互联网广告营销,407029002,,2026-03-17 16:02:24.295
港股中信行业分类,407029002002,其他广告营销,407029002,,2026-03-17 16:02:24.295
港股中信行业分类,407029003,文化娱乐,407029,,2026-03-17 16:02:24.295
港股中信行业分类,407029003001,影视,407029003,,2026-03-17 16:02:24.295
港股中信行业分类,407029003002,动漫,407029003,,2026-03-17 16:02:24.295
港股中信行业分类,407029003003,游戏,407029003,,2026-03-17 16:02:24.295
港股中信行业分类,407029003004,其他文化娱乐,407029003,,2026-03-17 16:02:24.295
港股中信行业分类,407029004,互联网媒体,407029,,2026-03-17 16:02:24.295
港股中信行业分类,407029004001,信息搜索与聚合,407029004,,2026-03-17 16:02:24.295
港股中信行业分类,407029004002,社交与互动媒体,407029004,,2026-03-17 16:02:24.295
港股中信行业分类,407029004003,互联网影视音频,407029004,,2026-03-17 16:02:24.295
港股中信行业分类,407030,综合,407,,2026-03-17 16:02:24.295
港股中信行业分类,407030001,综合Ⅱ,407030,,2026-03-17 16:02:24.295
港股中信行业分类,407030001001,综合Ⅲ,407030001,,2026-03-17 16:02:24.295
港股申万行业分类,408,港股申万行业分类(2021),,,2026-03-17 16:02:24.295
港股申万行业分类,408001,农林牧渔,408,,2026-03-17 16:02:24.295
港股申万行业分类,408001001,种植业,408001,,2026-03-17 16:02:24.295
港股申万行业分类,408001001001,种子,408001001,,2026-03-17 16:02:24.295
港股申万行业分类,408001001002,粮食种植,408001001,,2026-03-17 16:02:24.295
港股申万行业分类,408001001003,其他种植业,408001001,,2026-03-17 16:02:24.295
港股申万行业分类,408001001004,食用菌,408001001,,2026-03-17 16:02:24.295
港股申万行业分类,408001002,渔业,408001,,2026-03-17 16:02:24.295
港股申万行业分类,408001002001,海洋捕捞,408001002,,2026-03-17 16:02:24.295
港股申万行业分类,408001002002,水产养殖,408001002,,2026-03-17 16:02:24.295
港股申万行业分类,408001003,林业Ⅱ,408001,,2026-03-17 16:02:24.295
港股申万行业分类,408001003001,林业Ⅲ,408001003,,2026-03-17 16:02:24.295
港股申万行业分类,408001004,饲料,408001,,2026-03-17 16:02:24.295
港股申万行业分类,408001004001,畜禽饲料,408001004,,2026-03-17 16:02:24.295
港股申万行业分类,408001004002,水产饲料,408001004,,2026-03-17 16:02:24.295
